"trial_type","trial_index","time_elapsed","internal_node_id","subject","success","rt","stimulus","key_press","button_pressed","choices","target","block","task","accuracy","video","condition","responses"
"audio-keyboard-response","28","434671","0.0-5.0-2.5","","","null","audio/answer-correct.mp3","null","","","","","","","","",""
"html-button-response","29","435867","0.0-5.0-0.6","","","1090.1799999992363","","","0","","","","","","","",""
"audio-button-response","30","437974","0.0-5.0-1.6-0.6","","","null","audio/footrecording1.mp3","","null","","","","","","","",""
"audio-button-response","31","438776","0.0-5.0-1.6-1.6","","","699.465000001539","audio/footrecording2.mp3","","3","pol_images/hand.jpg,pol_images/neck.jpg,pol_images/shoulder.jpg,pol_images/foot.jpg","pol_images/foot.jpg","intro","polysemy","true","","",""
"audio-keyboard-response","32","441881","0.0-5.0-2.6","","","null","audio/answer-correct.mp3","null","","","","","","","","",""
"html-button-response","33","442811","0.0-5.0-0.7","","","825.1750000017346","","","0","","","","","","","",""
"audio-button-response","34","444918","0.0-5.0-1.7-0.7","","","null","audio/ballrecording1.mp3","","null","","","","","","","",""
"audio-button-response","35","445620","0.0-5.0-1.7-1.7","","","596.3049999991199","audio/ballrecording2.mp3","","1","pol_images/parrot.jpg,pol_images/ball.jpg,pol_images/rose.jpg,pol_images/pumpkin.jpg","pol_images/ball.jpg","intro","polysemy","true","","",""
"audio-keyboard-response","36","448725","0.0-5.0-2.7","","","null","audio/answer-correct.mp3","null","","","","","","","","",""
"audio-keyboard-response","37","451331","0.0-6.0","","","null","audio/instructions_keepgoing.wav","null","","","","","","","","",""
"audio-keyboard-response","38","454617","0.0-7.0","","","null","audio/instructions_waitfull.mp3","null","","","","","","","","",""
"html-button-response","39","456373","0.0-8.0-0.0","","","1650.1050000006217","","","0","","","","","","","",""
"audio-button-response","40","459678","0.0-8.0-1.0","","","3200.7749999975204","audio/hornrecording.mp3","","2","pol_images/distractor41.jpg,pol_images/distractor44.jpg,pol_images/hornC.jpg,pol_images/distractor10.jpg","pol_images/hornC.jpg","choose","polysemy","true","","",""
"html-button-response","41","460547","0.0-8.0-0.1","","","767.0199999993201","","","0","","","","","","","",""
"audio-button-response","42","463980","0.0-8.0-1.1","","","3328.8900000007125","audio/glassesrecording-whichis.mp3","","1","pol_images/distractor45.jpg,pol_images/glassesA.jpg,pol_images/distractor29.jpg,pol_images/distractor35.jpg","pol_images/glassesA.jpg","choose","polysemy","true","","",""
"html-button-response","43","464787","0.0-8.0-0.2","","","704.7999999995227","","","0","","","","","","","",""
"audio-button-response","44","468567","0.0-8.0-1.2","","","3674.8099999967963","audio/balloonrecording.mp3","","1","pol_images/distractor38.jpg,pol_images/balloonA.jpg,pol_images/distractor53.jpg,pol_images/distractor31.jpg","pol_images/balloonA.jpg","choose","polysemy","true","","",""
"html-button-response","45","469596","0.0-8.0-0.3","","","925.1749999966705","","","0","","","","","","","",""
"audio-button-response","46","472718","0.0-8.0-1.3","","","3019.7249999982305","audio/collarrecording.mp3","","1","pol_images/distractor14.jpg,pol_images/collarB.jpg,pol_images/distractor43.jpg,pol_images/distractor39.jpg","pol_images/collarB.jpg","choose","polysemy","true","","",""
"html-button-response","47","473725","0.0-8.0-0.4","","","902.3999999989755","","","0","","","","","","","",""
"audio-button-response","48","475752","0.0-8.0-1.4","","","1918.0550000019139","audio/balloonrecording.mp3","","2","pol_images/distractor48.jpg,pol_images/distractor17.jpg,pol_images/balloonC.jpg,pol_images/distractor49.jpg","pol_images/balloonC.jpg","choose","polysemy","true","","",""
"html-button-response","49","476354","0.0-8.0-0.5","","","500.5249999994994","","","0","","","","","","","",""
"audio-button-response","50","478132","0.0-8.0-1.5","","","1674.1650000003865","audio/caprecording.mp3","","1","pol_images/distractor9.jpg,pol_images/capA.jpg,pol_images/distractor20.jpg,pol_images/distractor21.jpg","pol_images/capA.jpg","choose","polysemy","true","","",""
"html-button-response","51","478752","0.0-8.0-0.6","","","518.4549999976298","","","0","","","","","","","",""
"audio-button-response","52","479804","0.0-8.0-1.6","","","947.6099999992293","audio/glassesrecording-whichis.mp3","","0","pol_images/distractor51.jpg,pol_images/distractor12.jpg,pol_images/glassesB.jpg,pol_images/distractor50.jpg","pol_images/glassesB.jpg","choose","polysemy","false","","",""
"html-button-response","53","768386","0.0-8.0-0.7","","","288475.02999999776","","","0","","","","","","","",""
"audio-button-response","54","772817","0.0-8.0-1.7","","","4325.994999999297","audio/balloonrecording.mp3","","3","pol_images/distractor27.jpg,pol_images/distractor30.jpg,pol_images/distractor22.jpg,pol_images/balloonB.jpg","pol_images/balloonB.jpg","choose","polysemy","true","","",""
"html-button-response","55","773764","0.0-8.0-0.8","","","841.2649999991991","","","0","","","","","","","",""
"audio-button-response","56","775807","0.0-8.0-1.8","","","1940.725000000326","audio/sheetrecording.mp3","","1","pol_images/distractor3.jpg,pol_images/sheetA.jpg,pol_images/distractor28.jpg,pol_images/distractor19.jpg","pol_images/sheetA.jpg","choose","polysemy","true","","",""
"html-button-response","57","776487","0.0-8.0-0.9","","","576.1950000014622","","","0","","","","","","","",""
"audio-button-response","58","777896","0.0-8.0-1.9","","","1302.0150000011781","audio/caprecording.mp3","","1","pol_images/distractor8.jpg,pol_images/capB.jpg,pol_images/distractor11.jpg,pol_images/distractor34.jpg","pol_images/capB.jpg","choose","polysemy","true","","",""
"html-button-response","59","778462","0.0-8.0-0.10","","","464","","","0","","","","","","","",""
"audio-button-response","60","781111","0.0-8.0-1.10","","","2543.1600000010803","audio/sheetrecording.mp3","","1","pol_images/distractor6.jpg,pol_images/sheetC.jpg,pol_images/distractor25.jpg,pol_images/distractor46.jpg","pol_images/sheetC.jpg","choose","polysemy","true","","",""
"html-button-response","61","781706","0.0-8.0-0.11","","","493.4800000010291","","","0","","","","","","","",""
"audio-button-response","62","783737","0.0-8.0-1.11","","","1924.8950000000186","audio/hornrecording.mp3","","0","pol_images/hornA.jpg,pol_images/distractor1.jpg,pol_images/distractor26.jpg,pol_images/distractor13.jpg","pol_images/hornA.jpg","choose","polysemy","true","","",""
"html-button-response","63","784316","0.0-8.0-0.12","","","474.7700000007171","","","0","","","","","","","",""
"audio-button-response","64","786153","0.0-8.0-1.12","","","1734.1349999987287","audio/hornrecording.mp3","","0","pol_images/hornB.jpg,pol_images/distractor52.jpg,pol_images/distractor24.jpg,pol_images/distractor23.jpg","pol_images/hornB.jpg","choose","polysemy","true","","",""
"html-button-response","65","786744","0.0-8.0-0.13","","","488.8700000010431","","","0","","","","","","","",""
"audio-button-response","66","788672","0.0-8.0-1.13","","","1820.6700000009732","audio/collarrecording.mp3","","0","pol_images/collarA.jpg,pol_images/distractor2.jpg,pol_images/distractor42.jpg,pol_images/distractor36.jpg","pol_images/collarA.jpg","choose","polysemy","true","","",""
"html-button-response","67","789226","0.0-8.0-0.14","","","452.5100000028033","","","0","","","","","","","",""
"audio-button-response","68","791221","0.0-8.0-1.14","","","1891.6150000004563","audio/glassesrecording-whichis.mp3","","1","pol_images/distractor16.jpg,pol_images/glassesC.jpg,pol_images/distractor47.jpg,pol_images/distractor37.jpg","pol_images/glassesC.jpg","choose","polysemy","true","","",""
"html-button-response","69","792674","0.0-8.0-0.15","","","1351.3999999995576","","","0","","","","","","","",""
"audio-button-response","70","795314","0.0-8.0-1.15","","","2536.16999999946","audio/caprecording.mp3","","0","pol_images/capC.jpg,pol_images/distractor4.jpg,pol_images/distractor5.jpg,pol_images/distractor54.jpg","pol_images/capC.jpg","choose","polysemy","true","","",""
"html-button-response","71","795900","0.0-8.0-0.16","","","482.49500000011176","","","0","","","","","","","",""
"audio-button-response","72","799675","0.0-8.0-1.16","","","3669.5299999993294","audio/collarrecording.mp3","","1","pol_images/distractor15.jpg,pol_images/collarC.jpg,pol_images/distractor40.jpg,pol_images/distractor18.jpg","pol_images/collarC.jpg","choose","polysemy","true","","",""
"html-button-response","73","800646","0.0-8.0-0.17","","","869.0349999996834","","","0","","","","","","","",""
"audio-button-response","74","803257","0.0-8.0-1.17","","","2508.310000000987","audio/sheetrecording.mp3","","1","pol_images/distractor32.jpg,pol_images/sheetB.jpg,pol_images/distractor7.jpg,pol_images/distractor33.jpg","pol_images/sheetB.jpg","choose","polysemy","true","","",""
"audio-keyboard-response","75","804699","0.0-9.0","","","null","audio/instructions_keepgoing.wav","null","","","","","","","","",""
"html-button-response","76","805434","0.0-10.0-0.0","","","629.7799999993294","","","0","","","","","","","",""
"video-keyboard-response","77","809048","0.0-10.0-1.0","","","null","audio/instructions_gotogether.mp3","null","","","","teach","pal","","videos/cond1_iconic_car1_MUTE.mp4","",""
"html-button-response","78","809589","0.0-10.0-0.1","","","436.5299999990966","","","0","","","","","","","",""
"video-keyboard-response","79","813198","0.0-10.0-1.1","","","null","audio/instructions_gotogether.mp3","null","","","","teach","pal","","videos/cond1_iconic_chair1_MUTE.mp4","",""
"html-button-response","80","813600","0.0-10.0-0.2","","","297.03000000154134","","","0","","","","","","","",""
"video-keyboard-response","81","817209","0.0-10.0-1.2","","","null","audio/instructions_gotogether.mp3","null","","","","teach","pal","","videos/cond1_newamb_bib.mp4","",""
"html-button-response","82","828828","0.0-10.0-0.3","","","11515.299999999115","","","0","","","","","","","",""
"video-keyboard-response","83","832435","0.0-10.0-1.3","","","null","audio/instructions_gotogether.mp3","null","","","","teach","pal","","videos/cond1_iconic_fox1_MUTE.mp4","",""
"html-button-response","84","833135","0.0-10.0-0.4","","","594.0950000003213","","","0","","","","","","","",""
"video-keyboard-response","85","836743","0.0-10.0-1.4","","","null","audio/instructions_alsogotogether.mp3","null","","","","teach","pal","","videos/cond1_newamb_boots.mp4","",""
"html-button-response","86","839615","0.0-10.0-0.5","","","2766.93499999959","","","0","","","","","","","",""
"video-keyboard-response","87","843221","0.0-10.0-1.5","","","null","audio/instructions_alsogotogether.mp3","null","","","","teach","pal","","videos/cond1_newamb_butterfly.mp4","",""
"html-button-response","88","844084","0.0-10.0-0.6","","","757.6850000005215","","","0","","","","","","","",""
"video-keyboard-response","89","847691","0.0-10.0-1.6","","","null","audio/instructions_alsogotogether.mp3","null","","","","teach","pal","","videos/cond1_iconic_tub1_MUTE.mp4","",""
"html-button-response","90","848362","0.0-10.0-0.7","","","566.2799999990966","","","0","","","","","","","",""
"video-keyboard-response","91","851969","0.0-10.0-1.7","","","null","audio/instructions_alsogotogether.mp3","null","","","","teach","pal","","videos/cond1_iconic_boat1_MUTE.mp4","",""
"audio-keyboard-response","92","854436","0.0-11.0","","","null","audio/instructions_whichpictures.wav","null","","","","","","","","",""
"html-button-response","93","855377","0.0-12.0-0.0","","","835.3349999997299","","","0","","","","","","","",""
"image-button-response","94","857019","0.0-12.0-1.0","","","1537.3149999977322","pal_images/boat.jpg","","0","pal_images/iconic_boat.jpg,pal_images/random10.jpg","pal_images/iconic_boat.jpg","test","pal","true","","1",""
"html-button-response","95","858091","0.0-12.0-0.1","","","966.3249999976251","","","0","","","","","","","",""
"image-button-response","96","859127","0.0-12.0-1.1","","","933.45500000217","pal_images/bib.jpg","","0","pal_images/amb_bib.jpg,pal_images/iconic_bib.jpg","pal_images/amb_bib.jpg","test","pal","true","","1",""
"html-button-response","97","859709","0.0-12.0-0.2","","","480.21499999961816","","","0","","","","","","","",""
"image-button-response","98","860997","0.0-12.0-1.2","","","1183.804999996908","pal_images/fox.jpg","","1","pal_images/random15.jpg,pal_images/iconic_fox.jpg","pal_images/iconic_fox.jpg","test","pal","true","","1",""
"html-button-response","99","861667","0.0-12.0-0.3","","","567.5349999982864","","","0","","","","","","","",""
"image-button-response","100","869217","0.0-12.0-1.3","","","7447.505000000121","pal_images/butterfly.jpg","","0","pal_images/amb_butterfly.jpg,pal_images/iconic_butterfly.jpg","pal_images/amb_butterfly.jpg","test","pal","true","","1",""
"html-button-response","101","870013","0.0-12.0-0.4","","","691.574999997043","","","0","","","","","","","",""
"image-button-response","102","871619","0.0-12.0-1.4","","","1501.2299999980023","pal_images/car.jpg","","1","pal_images/random9.jpg,pal_images/iconic_car.jpg","pal_images/iconic_car.jpg","test","pal","true","","1",""
"html-button-response","103","872221","0.0-12.0-0.5","","","495.9600000001956","","","0","","","","","","","",""
"image-button-response","104","873169","0.0-12.0-1.5","","","845.4700000002049","pal_images/chair.jpg","","0","pal_images/iconic_chair.jpg,pal_images/random3.jpg","pal_images/iconic_chair.jpg","test","pal","true","","1",""
"html-button-response","105","873646","0.0-12.0-0.6","","","376.17500000132713","","","0","","","","","","","",""
"image-button-response","106","874796","0.0-12.0-1.6","","","1044.9549999975134","pal_images/boots.jpg","","0","pal_images/amb_boots.jpg,pal_images/iconic_boots.jpg","pal_images/amb_boots.jpg","test","pal","true","","1",""
"html-button-response","107","875278","0.0-12.0-0.7","","","381.0300000004936","","","0","","","","","","","",""
"image-button-response","108","876427","0.0-12.0-1.7","","","1044.41500000027","pal_images/tub.jpg","","1","pal_images/random12.jpg,pal_images/iconic_tub.jpg","pal_images/iconic_tub.jpg","test","pal","true","","1",""
"audio-keyboard-response","109","881685","0.0-13.0","","","null","audio/instructions_newgame.mp3","null","","","","","","","","",""
"html-button-response","110","882565","0.0-14.0-0.0","","","774.6299999998882","","","0","","","","","","","",""
"video-keyboard-response","111","886172","0.0-14.0-1.0","","","null","audio/instructions_gotogethertoo.mp3","null","","","","teach","pal","","videos/cond1_newamb_flag.mp4","",""
"html-button-response","112","887308","0.0-14.0-0.1","","","1031.4499999986729","","","0","","","","","","","",""
"video-keyboard-response","113","890915","0.0-14.0-1.1","","","null","audio/instructions_gotogethertoo.mp3","null","","","","teach","pal","","videos/cond1_iconic_snake1_MUTE.mp4","",""
"html-button-response","114","891349","0.0-14.0-0.2","","","331.44499999983236","","","0","","","","","","","",""
"video-keyboard-response","115","894961","0.0-14.0-1.2","","","null","audio/instructions_gotogethertoo.mp3","null","","","","teach","pal","","videos/cond1_newamb_button.mp4","",""
"html-button-response","116","895445","0.0-14.0-0.3","","","378.67999999795575","","","0","","","","","","","",""
"video-keyboard-response","117","899054","0.0-14.0-1.3","","","null","audio/instructions_gotogethertoo.mp3","null","","","","teach","pal","","videos/cond1_newamb_eye.mp4","",""
"html-button-response","118","899468","0.0-14.0-0.4","","","310.125","","","0","","","","","","","",""
"video-keyboard-response","119","903071","0.0-14.0-1.4","","","null","audio/instructions_justafewmore.mp3","null","","","","teach","pal","","videos/cond1_newamb_lightning.mp4","",""
"html-button-response","120","907762","0.0-14.0-0.5","","","4586.354999999516","","","0","","","","","","","",""
"video-keyboard-response","121","911372","0.0-14.0-1.5","","","null","audio/instructions_justafewmore.mp3","null","","","","teach","pal","","videos/cond1_iconic_table1_MUTE.mp4","",""
"html-button-response","122","914066","0.0-14.0-0.6","","","2588.9700000006706","","","0","","","","","","","",""
"video-keyboard-response","123","917672","0.0-14.0-1.6","","","null","audio/instructions_justafewmore.mp3","null","","","","teach","pal","","videos/cond1_newamb_pizza.mp4","",""
"html-button-response","124","919299","0.0-14.0-0.7","","","1523.6599999988684","","","0","","","","","","","",""
"video-keyboard-response","125","922906","0.0-14.0-1.7","","","null","audio/instructions_justafewmore.mp3","null","","","","teach","pal","","videos/cond1_iconic_sandbox1_MUTE.mp4","",""
"audio-keyboard-response","126","925368","0.0-15.0","","","null","audio/instructions_whichpictures.wav","null","","","","","","","","",""
"html-button-response","127","926274","0.0-16.0-0.0","","","801.6950000019278","","","0","","","","","","","",""
"image-button-response","128","928983","0.0-16.0-1.0","","","2603.7700000014156","pal_images/lightning.jpg","","0","pal_images/iconic_lightning.jpg,pal_images/amb_lightning.jpg","pal_images/amb_lightning.jpg","test","pal","false","","1",""
"html-button-response","129","929560","0.0-16.0-0.1","","","474.88999999768566","","","0","","","","","","","",""
"image-button-response","130","930527","0.0-16.0-1.1","","","861.9949999992969","pal_images/sandbox.jpg","","1","pal_images/random5.jpg,pal_images/iconic_sandbox.jpg","pal_images/iconic_sandbox.jpg","test","pal","true","","1",""
"html-button-response","131","931041","0.0-16.0-0.2","","","412.2349999997532","","","0","","","","","","","",""
"image-button-response","132","932039","0.0-16.0-1.2","","","893.2199999981094","pal_images/button.jpg","","1","pal_images/iconic_button.jpg,pal_images/amb_button.jpg","pal_images/amb_button.jpg","test","pal","true","","1",""
"html-button-response","133","932701","0.0-16.0-0.3","","","559.7400000005728","","","0","","","","","","","",""
"image-button-response","134","933705","0.0-16.0-1.3","","","899.6750000005122","pal_images/pizza.jpg","","1","pal_images/iconic_pizza.jpg,pal_images/amb_pizza.jpg","pal_images/amb_pizza.jpg","test","pal","true","","1",""
"html-button-response","135","934367","0.0-16.0-0.4","","","555.56499999878","","","0","","","","","","","",""
"image-button-response","136","935547","0.0-16.0-1.4","","","1075.8349999996135","pal_images/flag.jpg","","1","pal_images/iconic_flag.jpg,pal_images/amb_flag.jpg","pal_images/amb_flag.jpg","test","pal","true","","1",""
"html-button-response","137","935997","0.0-16.0-0.5","","","348.6400000001304","","","0","","","","","","","",""
"image-button-response","138","936733","0.0-16.0-1.5","","","630.6350000014063","pal_images/snake.jpg","","0","pal_images/random16.jpg,pal_images/iconic_snake.jpg","pal_images/iconic_snake.jpg","test","pal","false","","1",""
"html-button-response","139","937931","0.0-16.0-0.6","","","1091.6450000003679","","","0","","","","","","","",""
"image-button-response","140","939915","0.0-16.0-1.6","","","1879.92999999912","pal_images/eye.jpg","","1","pal_images/iconic_eye.jpg,pal_images/amb_eye.jpg","pal_images/amb_eye.jpg","test","pal","true","","1",""
"html-button-response","141","940503","0.0-16.0-0.7","","","482.50000000186265","","","0","","","","","","","",""
"image-button-response","142","941299","0.0-16.0-1.7","","","693.680000000284","pal_images/table.jpg","","0","pal_images/iconic_table.jpg,pal_images/random8.jpg","pal_images/iconic_table.jpg","test","pal","true","","1",""
"survey-text","143","942663","0.0-17.0","","","1251.7100000004284","","","","","","","","","","","{""feedback"":""""}"
"audio-keyboard-response","144","946284","0.0-18.0","","","null","audio/done.mp3","null","","","","","","","","",""
