"trial_type","trial_index","time_elapsed","internal_node_id","subject","success","rt","stimulus","key_press","button_pressed","choices","target","block","task","accuracy","video","condition","responses"
"audio-button-response","22","877571","0.0-5.0-1.4-0.4","","","null","audio/mouthrecording1.mp3","","null","","","","","","","",""
"audio-button-response","23","878299","0.0-5.0-1.4-1.4","","","624.2349999956787","audio/mouthrecording2.mp3","","1","pol_images/eye.jpg,pol_images/mouth.jpg,pol_images/ear.jpg,pol_images/nose.jpg","pol_images/mouth.jpg","intro","polysemy","true","","",""
"audio-keyboard-response","24","881408","0.0-5.0-2.4","","","null","audio/answer-correct.mp3","null","","","","","","","","",""
"html-button-response","25","894758","0.0-5.0-0.5","","","13246.250000083819","","","0","","","","","","","",""
"audio-button-response","26","896864","0.0-5.0-1.5-0.5","","","null","audio/bananarecording1.mp3","","null","","","","","","","",""
"audio-button-response","27","897617","0.0-5.0-1.5-1.5","","","649.0149999735877","audio/bananarecording2.mp3","","2","pol_images/lamb.jpg,pol_images/wheel.jpg,pol_images/banana.jpg,pol_images/bib.jpg","pol_images/banana.jpg","intro","polysemy","true","","",""
"audio-keyboard-response","28","900722","0.0-5.0-2.5","","","null","audio/answer-correct.mp3","null","","","","","","","","",""
"html-button-response","29","901550","0.0-5.0-0.6","","","722.355000092648","","","0","","","","","","","",""
"audio-button-response","30","903656","0.0-5.0-1.6-0.6","","","null","audio/duckrecording1.mp3","","null","","","","","","","",""
"audio-button-response","31","903848","0.0-5.0-1.6-1.6","","","88.04499998223037","audio/duckrecording2.mp3","","1","pol_images/sheep.jpg,pol_images/duck.jpg,pol_images/calf.jpg,pol_images/horse.jpg","pol_images/duck.jpg","intro","polysemy","true","","",""
"audio-keyboard-response","32","906954","0.0-5.0-2.6","","","null","audio/answer-correct.mp3","null","","","","","","","","",""
"html-button-response","33","907909","0.0-5.0-0.7","","","851.0249999817461","","","0","","","","","","","",""
"audio-button-response","34","910019","0.0-5.0-1.7-0.7","","","null","audio/footrecording1.mp3","","null","","","","","","","",""
"audio-button-response","35","910472","0.0-5.0-1.7-1.7","","","350.79500009305775","audio/footrecording2.mp3","","0","pol_images/foot.jpg,pol_images/neck.jpg,pol_images/shoulder.jpg,pol_images/hand.jpg","pol_images/foot.jpg","intro","polysemy","true","","",""
"audio-keyboard-response","36","913580","0.0-5.0-2.7","","","null","audio/answer-correct.mp3","null","","","","","","","","",""
"audio-keyboard-response","37","916185","0.0-6.0","","","null","audio/instructions_keepgoing.wav","null","","","","","","","","",""
"audio-keyboard-response","38","919467","0.0-7.0","","","null","audio/instructions_waitfull.mp3","null","","","","","","","","",""
"html-button-response","39","922694","0.0-8.0-0.0","","","3121.9800000544637","","","0","","","","","","","",""
"audio-button-response","40","924760","0.0-8.0-1.0","","","1958.9649999979883","audio/balloonrecording.mp3","","1","pol_images/distractor45.jpg,pol_images/balloonC.jpg,pol_images/distractor14.jpg,pol_images/distractor36.jpg","pol_images/balloonC.jpg","choose","polysemy","true","","",""
"html-button-response","41","925682","0.0-8.0-0.1","","","816.5550000267103","","","0","","","","","","","",""
"audio-button-response","42","929012","0.0-8.0-1.1","","","3226.450000074692","audio/collarrecording.mp3","","2","pol_images/distractor8.jpg,pol_images/distractor34.jpg,pol_images/collarC.jpg,pol_images/distractor40.jpg","pol_images/collarC.jpg","choose","polysemy","true","","",""
"html-button-response","43","930134","0.0-8.0-0.2","","","1018.6150000663474","","","0","","","","","","","",""
"audio-button-response","44","935268","0.0-8.0-1.2","","","5025.965000037104","audio/sheetrecording.mp3","","2","pol_images/distractor22.jpg,pol_images/distractor30.jpg,pol_images/sheetC.jpg,pol_images/distractor32.jpg","pol_images/sheetC.jpg","choose","polysemy","true","","",""
"html-button-response","45","936341","0.0-8.0-0.3","","","968.3999998960644","","","0","","","","","","","",""
"audio-button-response","46","957885","0.0-8.0-1.3","","","21438.4349999018","audio/glassesrecording-whichis.mp3","","3","pol_images/distractor23.jpg,pol_images/distractor47.jpg,pol_images/distractor35.jpg,pol_images/glassesB.jpg","pol_images/glassesB.jpg","choose","polysemy","true","","",""
"html-button-response","47","958886","0.0-8.0-0.4","","","897.5199999986216","","","0","","","","","","","",""
"audio-button-response","48","962473","0.0-8.0-1.4","","","3480.31000001356","audio/sheetrecording.mp3","","3","pol_images/distractor38.jpg,pol_images/distractor29.jpg,pol_images/distractor39.jpg,pol_images/sheetA.jpg","pol_images/sheetA.jpg","choose","polysemy","true","","",""
"html-button-response","49","963386","0.0-8.0-0.5","","","809.5200000097975","","","0","","","","","","","",""
"audio-button-response","50","965438","0.0-8.0-1.5","","","1947.0199999632314","audio/hornrecording.mp3","","3","pol_images/distractor26.jpg,pol_images/distractor41.jpg,pol_images/distractor12.jpg,pol_images/hornB.jpg","pol_images/hornB.jpg","choose","polysemy","true","","",""
"html-button-response","51","966445","0.0-8.0-0.6","","","903.3849999541417","","","0","","","","","","","",""
"audio-button-response","52","968640","0.0-8.0-1.6","","","2089.4850000040606","audio/hornrecording.mp3","","1","pol_images/distractor1.jpg,pol_images/hornC.jpg,pol_images/distractor42.jpg,pol_images/distractor9.jpg","pol_images/hornC.jpg","choose","polysemy","true","","",""
"html-button-response","53","969785","0.0-8.0-0.7","","","1038.93500007689","","","0","","","","","","","",""
"audio-button-response","54","971524","0.0-8.0-1.7","","","1633.6049999808893","audio/balloonrecording.mp3","","3","pol_images/distractor10.jpg,pol_images/distractor28.jpg,pol_images/distractor11.jpg,pol_images/balloonB.jpg","pol_images/balloonB.jpg","choose","polysemy","true","","",""
"html-button-response","55","972124","0.0-8.0-0.8","","","497.78500001411885","","","0","","","","","","","",""
"audio-button-response","56","973934","0.0-8.0-1.8","","","1707.469999906607","audio/collarrecording.mp3","","1","pol_images/distractor51.jpg,pol_images/collarA.jpg,pol_images/distractor7.jpg,pol_images/distractor24.jpg","pol_images/collarA.jpg","choose","polysemy","true","","",""
"html-button-response","57","974630","0.0-8.0-0.9","","","595.2549999346957","","","0","","","","","","","",""
"audio-button-response","58","976617","0.0-8.0-1.9","","","1882.8350000549108","audio/caprecording.mp3","","2","pol_images/distractor4.jpg,pol_images/distractor31.jpg,pol_images/capA.jpg,pol_images/distractor37.jpg","pol_images/capA.jpg","choose","polysemy","true","","",""
"html-button-response","59","977522","0.0-8.0-0.10","","","799.5200000004843","","","0","","","","","","","",""
"audio-button-response","60","980172","0.0-8.0-1.10","","","2543.0649999761954","audio/glassesrecording-whichis.mp3","","2","pol_images/distractor25.jpg,pol_images/distractor15.jpg,pol_images/glassesC.jpg,pol_images/distractor16.jpg","pol_images/glassesC.jpg","choose","polysemy","true","","",""
"html-button-response","61","981214","0.0-8.0-0.11","","","937.2750000329688","","","0","","","","","","","",""
"audio-button-response","62","983969","0.0-8.0-1.11","","","2652.7749999659136","audio/glassesrecording-whichis.mp3","","0","pol_images/glassesA.jpg,pol_images/distractor53.jpg,pol_images/distractor52.jpg,pol_images/distractor6.jpg","pol_images/glassesA.jpg","choose","polysemy","true","","",""
"html-button-response","63","984945","0.0-8.0-0.12","","","874.8250000644475","","","0","","","","","","","",""
"audio-button-response","64","986988","0.0-8.0-1.12","","","1937.3350000241771","audio/hornrecording.mp3","","1","pol_images/distractor5.jpg,pol_images/hornA.jpg,pol_images/distractor49.jpg,pol_images/distractor21.jpg","pol_images/hornA.jpg","choose","polysemy","true","","",""
"html-button-response","65","987869","0.0-8.0-0.13","","","778.9499999489635","","","0","","","","","","","",""
"audio-button-response","66","990153","0.0-8.0-1.13","","","2177.7700000675395","audio/sheetrecording.mp3","","3","pol_images/distractor27.jpg,pol_images/distractor54.jpg,pol_images/distractor19.jpg,pol_images/sheetB.jpg","pol_images/sheetB.jpg","choose","polysemy","true","","",""
"html-button-response","67","991000","0.0-8.0-0.14","","","743.4549999888986","","","0","","","","","","","",""
"audio-button-response","68","993067","0.0-8.0-1.14","","","1960.715000052005","audio/balloonrecording.mp3","","1","pol_images/distractor46.jpg,pol_images/balloonA.jpg,pol_images/distractor43.jpg,pol_images/distractor13.jpg","pol_images/balloonA.jpg","choose","polysemy","true","","",""
"html-button-response","69","993794","0.0-8.0-0.15","","","624.1349999327213","","","0","","","","","","","",""
"audio-button-response","70","996165","0.0-8.0-1.15","","","2264.6350000286475","audio/caprecording.mp3","","0","pol_images/capC.jpg,pol_images/distractor20.jpg,pol_images/distractor18.jpg,pol_images/distractor2.jpg","pol_images/capC.jpg","choose","polysemy","true","","",""
"html-button-response","71","997038","0.0-8.0-0.16","","","768.320000031963","","","0","","","","","","","",""
"audio-button-response","72","1000659","0.0-8.0-1.16","","","3515.0549999671057","audio/caprecording.mp3","","2","pol_images/distractor17.jpg,pol_images/distractor48.jpg,pol_images/capB.jpg,pol_images/distractor44.jpg","pol_images/capB.jpg","choose","polysemy","true","","",""
"html-button-response","73","1001612","0.0-8.0-0.17","","","846.7449999880046","","","0","","","","","","","",""
"audio-button-response","74","1004358","0.0-8.0-1.17","","","2640.875000040978","audio/collarrecording.mp3","","2","pol_images/distractor3.jpg,pol_images/distractor50.jpg,pol_images/collarB.jpg,pol_images/distractor33.jpg","pol_images/collarB.jpg","choose","polysemy","true","","",""
"audio-keyboard-response","75","1005805","0.0-9.0","","","null","audio/instructions_keepgoing.wav","null","","","","","","","","",""
"html-button-response","76","1006456","0.0-10.0-0.0","","","549.4699999690056","","","0","","","","","","","",""
"video-keyboard-response","77","1010066","0.0-10.0-1.0","","","null","audio/instructions_gotogether.mp3","null","","","","teach","pal","","videos/cond1_iconic_boat1_MUTE.mp4","",""
"html-button-response","78","1012591","0.0-10.0-0.1","","","2422.465000068769","","","0","","","","","","","",""
"video-keyboard-response","79","1016200","0.0-10.0-1.1","","","null","audio/instructions_gotogether.mp3","null","","","","teach","pal","","videos/cond1_newamb_boots.mp4","",""
"html-button-response","80","1016651","0.0-10.0-0.2","","","346.46000002976507","","","0","","","","","","","",""
"video-keyboard-response","81","1020258","0.0-10.0-1.2","","","null","audio/instructions_gotogether.mp3","null","","","","teach","pal","","videos/cond1_iconic_tub1_MUTE.mp4","",""
"html-button-response","82","1020704","0.0-10.0-0.3","","","341.85500000603497","","","0","","","","","","","",""
"video-keyboard-response","83","1024308","0.0-10.0-1.3","","","null","audio/instructions_gotogether.mp3","null","","","","teach","pal","","videos/cond1_newamb_eye.mp4","",""
"html-button-response","84","1024868","0.0-10.0-0.4","","","455.1600000122562","","","0","","","","","","","",""
"video-keyboard-response","85","1028476","0.0-10.0-1.4","","","null","audio/instructions_alsogotogether.mp3","null","","","","teach","pal","","videos/cond1_newamb_flag.mp4","",""
"html-button-response","86","1029186","0.0-10.0-0.5","","","609.0499999700114","","","0","","","","","","","",""
"video-keyboard-response","87","1032794","0.0-10.0-1.5","","","null","audio/instructions_alsogotogether.mp3","null","","","","teach","pal","","videos/cond1_newamb_lightning.mp4","",""
"html-button-response","88","1033366","0.0-10.0-0.6","","","467.9949999554083","","","0","","","","","","","",""
"video-keyboard-response","89","1036976","0.0-10.0-1.6","","","null","audio/instructions_alsogotogether.mp3","null","","","","teach","pal","","videos/cond1_newamb_butterfly.mp4","",""
"html-button-response","90","1037667","0.0-10.0-0.7","","","585.8550000702962","","","0","","","","","","","",""
"video-keyboard-response","91","1041273","0.0-10.0-1.7","","","null","audio/instructions_alsogotogether.mp3","null","","","","teach","pal","","videos/cond1_iconic_snake1_MUTE.mp4","",""
"audio-keyboard-response","92","1043742","0.0-11.0","","","null","audio/instructions_whichpictures.wav","null","","","","","","","","",""
"html-button-response","93","1044489","0.0-12.0-0.0","","","646.5300000272691","","","0","","","","","","","",""
"image-button-response","94","1081322","0.0-12.0-1.0","","","36726.840000017546","pal_images/butterfly.jpg","","1","pal_images/amb_butterfly.jpg,pal_images/iconic_butterfly.jpg","pal_images/amb_butterfly.jpg","test","pal","false","","1",""
"html-button-response","95","1082234","0.0-12.0-0.1","","","806.1949999537319","","","0","","","","","","","",""
"image-button-response","96","1083644","0.0-12.0-1.1","","","1307.3099999455735","pal_images/lightning.jpg","","1","pal_images/amb_lightning.jpg,pal_images/iconic_lightning.jpg","pal_images/amb_lightning.jpg","test","pal","false","","1",""
"html-button-response","97","1084462","0.0-12.0-0.2","","","714.5249999593943","","","0","","","","","","","",""
"image-button-response","98","1087088","0.0-12.0-1.2","","","2523.245000047609","pal_images/boat.jpg","","1","pal_images/random11.jpg,pal_images/iconic_boat.jpg","pal_images/iconic_boat.jpg","test","pal","true","","1",""
"html-button-response","99","1087969","0.0-12.0-0.3","","","779.0700000477955","","","0","","","","","","","",""
"image-button-response","100","1089114","0.0-12.0-1.3","","","1043.4549999190494","pal_images/tub.jpg","","1","pal_images/random9.jpg,pal_images/iconic_tub.jpg","pal_images/iconic_tub.jpg","test","pal","true","","1",""
"html-button-response","101","1089906","0.0-12.0-0.4","","","687.9750000080094","","","0","","","","","","","",""
"image-button-response","102","1090885","0.0-12.0-1.4","","","873.8349999766797","pal_images/snake.jpg","","1","pal_images/random13.jpg,pal_images/iconic_snake.jpg","pal_images/iconic_snake.jpg","test","pal","true","","1",""
"html-button-response","103","1091623","0.0-12.0-0.5","","","634.9100000225008","","","0","","","","","","","",""
"image-button-response","104","1093206","0.0-12.0-1.5","","","1480.75499990955","pal_images/flag.jpg","","1","pal_images/iconic_flag.jpg,pal_images/amb_flag.jpg","pal_images/amb_flag.jpg","test","pal","true","","1",""
"html-button-response","105","1094240","0.0-12.0-0.6","","","931.9749999558553","","","0","","","","","","","",""
"image-button-response","106","1095843","0.0-12.0-1.6","","","1501.369999954477","pal_images/eye.jpg","","0","pal_images/amb_eye.jpg,pal_images/iconic_eye.jpg","pal_images/amb_eye.jpg","test","pal","true","","1",""
"html-button-response","107","1096675","0.0-12.0-0.7","","","731.1500000068918","","","0","","","","","","","",""
"image-button-response","108","1098428","0.0-12.0-1.7","","","1650.8550000144169","pal_images/boots.jpg","","1","pal_images/iconic_boots.jpg,pal_images/amb_boots.jpg","pal_images/amb_boots.jpg","test","pal","true","","1",""
"audio-keyboard-response","109","1103715","0.0-13.0","","","null","audio/instructions_newgame.mp3","null","","","","","","","","",""
"html-button-response","110","1105027","0.0-14.0-0.0","","","1207.6499999966472","","","0","","","","","","","",""
"video-keyboard-response","111","1108637","0.0-14.0-1.0","","","null","audio/instructions_gotogethertoo.mp3","null","","","","teach","pal","","videos/cond1_newamb_pizza.mp4","",""
"html-button-response","112","1109312","0.0-14.0-0.1","","","570.659999968484","","","0","","","","","","","",""
"video-keyboard-response","113","1112918","0.0-14.0-1.1","","","null","audio/instructions_gotogethertoo.mp3","null","","","","teach","pal","","videos/cond1_iconic_car1_MUTE.mp4","",""
"html-button-response","114","1113694","0.0-14.0-0.2","","","671.2100000586361","","","0","","","","","","","",""
"video-keyboard-response","115","1117302","0.0-14.0-1.2","","","null","audio/instructions_gotogethertoo.mp3","null","","","","teach","pal","","videos/cond1_newamb_button.mp4","",""
"html-button-response","116","1118009","0.0-14.0-0.3","","","606.1299999710172","","","0","","","","","","","",""
"video-keyboard-response","117","1121618","0.0-14.0-1.3","","","null","audio/instructions_gotogethertoo.mp3","null","","","","teach","pal","","videos/cond1_newamb_bib.mp4","",""
"html-button-response","118","1122279","0.0-14.0-0.4","","","560.4449999518692","","","0","","","","","","","",""
"video-keyboard-response","119","1125886","0.0-14.0-1.4","","","null","audio/instructions_justafewmore.mp3","null","","","","teach","pal","","videos/cond1_iconic_fox1_MUTE.mp4","",""
"html-button-response","120","1126483","0.0-14.0-0.5","","","492.2149999765679","","","0","","","","","","","",""
"video-keyboard-response","121","1130091","0.0-14.0-1.5","","","null","audio/instructions_justafewmore.mp3","null","","","","teach","pal","","videos/cond1_iconic_sandbox1_MUTE.mp4","",""
"html-button-response","122","1130712","0.0-14.0-0.6","","","516.0799999721348","","","0","","","","","","","",""
"video-keyboard-response","123","1134321","0.0-14.0-1.6","","","null","audio/instructions_justafewmore.mp3","null","","","","teach","pal","","videos/cond1_iconic_table1_MUTE.mp4","",""
"html-button-response","124","1134967","0.0-14.0-0.7","","","539.6799999289215","","","0","","","","","","","",""
"video-keyboard-response","125","1138576","0.0-14.0-1.7","","","null","audio/instructions_justafewmore.mp3","null","","","","teach","pal","","videos/cond1_iconic_chair1_MUTE.mp4","",""
"audio-keyboard-response","126","1141044","0.0-15.0","","","null","audio/instructions_whichpictures.wav","null","","","","","","","","",""
"html-button-response","127","1141756","0.0-16.0-0.0","","","607.2899999562651","","","0","","","","","","","",""
"image-button-response","128","1143109","0.0-16.0-1.0","","","1250.1099999062717","pal_images/button.jpg","","1","pal_images/iconic_button.jpg,pal_images/amb_button.jpg","pal_images/amb_button.jpg","test","pal","true","","1",""
"html-button-response","129","1143950","0.0-16.0-0.1","","","738.2000000216067","","","0","","","","","","","",""
"image-button-response","130","1146601","0.0-16.0-1.1","","","2548.1650000438094","pal_images/sandbox.jpg","","0","pal_images/iconic_sandbox.jpg,pal_images/random7.jpg","pal_images/iconic_sandbox.jpg","test","pal","true","","1",""
"html-button-response","131","1147402","0.0-16.0-0.2","","","696.6849999735132","","","0","","","","","","","",""
"image-button-response","132","1152392","0.0-16.0-1.2","","","4886.249999981374","pal_images/chair.jpg","","1","pal_images/random5.jpg,pal_images/iconic_chair.jpg","pal_images/iconic_chair.jpg","test","pal","true","","1",""
"html-button-response","133","1153432","0.0-16.0-0.3","","","936.6049999371171","","","0","","","","","","","",""
"image-button-response","134","1155443","0.0-16.0-1.3","","","1904.9250000389293","pal_images/table.jpg","","0","pal_images/iconic_table.jpg,pal_images/random12.jpg","pal_images/iconic_table.jpg","test","pal","true","","1",""
"html-button-response","135","1156396","0.0-16.0-0.4","","","849.7900000074878","","","0","","","","","","","",""
"image-button-response","136","1157436","0.0-16.0-1.4","","","934.1349999886006","pal_images/bib.jpg","","0","pal_images/amb_bib.jpg,pal_images/iconic_bib.jpg","pal_images/amb_bib.jpg","test","pal","true","","1",""
"html-button-response","137","1158134","0.0-16.0-0.5","","","595.7649999763817","","","0","","","","","","","",""
"image-button-response","138","1164748","0.0-16.0-1.5","","","6508.75499995891","pal_images/pizza.jpg","","1","pal_images/iconic_pizza.jpg,pal_images/amb_pizza.jpg","pal_images/amb_pizza.jpg","test","pal","true","","1",""
"html-button-response","139","1165694","0.0-16.0-0.6","","","844.2599999252707","","","0","","","","","","","",""
"image-button-response","140","1170650","0.0-16.0-1.6","","","4852.69500000868","pal_images/fox.jpg","","0","pal_images/iconic_fox.jpg,pal_images/random16.jpg","pal_images/iconic_fox.jpg","test","pal","true","","1",""
"html-button-response","141","1171619","0.0-16.0-0.7","","","862.7450000494719","","","0","","","","","","","",""
"image-button-response","142","1172788","0.0-16.0-1.7","","","1064.6549999946728","pal_images/car.jpg","","0","pal_images/iconic_car.jpg,pal_images/random6.jpg","pal_images/iconic_car.jpg","test","pal","true","","1",""
"survey-text","143","1187458","0.0-17.0","","","14557.474999921396","","","","","","","","","","","{""feedback"":""ignore this! sammy data!""}"
"audio-keyboard-response","144","1190033","0.0-18.0","","","null","audio/done.mp3","null","","","","","","","","",""
